FRAME,TARGET LINK,ROUTE COUNT,FINAL CAPACITY, MALICIOUS TRAFFIC
0,,0,nan,nan
1,275 -> 276,4,20000,0
2,275 -> 276,4,4000,16000
3,275 -> 276,4,20000,0
4,275 -> 276,4,4000,16000
5,275 -> 276,4,16000,4000
6,275 -> 276,4,20000,0
7,275 -> 276,4,4000,16000
8,275 -> 276,4,20000,0
9,275 -> 276,4,8000,12000
10,275 -> 276,4,20000,0
11,275 -> 276,4,20000,0
12,275 -> 276,4,16000,4000
13,275 -> 276,4,20000,0
14,275 -> 276,4,20000,0
15,275 -> 276,4,20000,0
16,275 -> 276,4,16000,4000
17,275 -> 276,4,20000,0
18,275 -> 276,4,16000,4000
19,275 -> 276,4,4000,16000
20,275 -> 276,3,20000,0
21,275 -> 276,3,16000,4000
22,275 -> 276,3,20000,0
23,275 -> 276,3,20000,0
24,275 -> 276,3,16000,4000
25,276 -> 277,4,8000,12000
26,276 -> 277,4,20000,0
27,276 -> 277,4,20000,0
28,276 -> 277,4,4000,16000
29,276 -> 277,4,8000,12000
30,276 -> 277,4,12000,8000
31,276 -> 277,4,20000,0
32,276 -> 277,4,4000,16000
33,276 -> 277,4,20000,0
34,276 -> 277,4,20000,0
35,276 -> 277,4,8000,12000
36,276 -> 277,4,20000,0
37,276 -> 277,4,8000,12000
38,276 -> 277,4,8000,12000
39,276 -> 277,4,4000,16000
40,276 -> 277,4,4000,16000
41,276 -> 277,4,4000,16000
42,276 -> 277,4,20000,0
43,276 -> 277,4,20000,0
44,276 -> 277,4,4000,16000
45,276 -> 277,4,4000,16000
46,276 -> 277,3,8000,12000
47,276 -> 277,3,8000,12000
48,276 -> 277,3,12000,8000
49,276 -> 277,3,20000,0
50,276 -> 277,3,8000,12000
