FRAME,TARGET LINK,ROUTE COUNT,FINAL CAPACITY, MALICIOUS TRAFFIC
0,,0,nan,nan
1,275 -> 276,4,16000,4000
2,275 -> 276,4,16000,4000
3,275 -> 276,4,20000,0
4,275 -> 276,4,8000,12000
5,275 -> 276,4,8000,12000
6,275 -> 276,4,12000,8000
7,275 -> 276,4,12000,8000
8,275 -> 276,4,20000,0
9,275 -> 276,4,16000,4000
10,275 -> 276,4,16000,4000
11,275 -> 276,4,8000,12000
12,275 -> 276,4,8000,12000
13,275 -> 276,4,20000,0
14,275 -> 276,4,16000,4000
15,275 -> 276,4,20000,0
16,275 -> 276,4,16000,4000
17,275 -> 276,4,20000,0
18,275 -> 276,4,8000,12000
19,275 -> 276,4,16000,4000
20,275 -> 276,3,16000,4000
21,275 -> 276,3,20000,0
22,275 -> 276,3,12000,8000
23,275 -> 276,3,20000,0
24,275 -> 276,3,12000,8000
25,276 -> 277,4,16000,4000
26,276 -> 277,4,8000,12000
27,276 -> 277,4,16000,4000
28,276 -> 277,4,16000,4000
29,276 -> 277,4,16000,4000
30,276 -> 277,4,12000,8000
31,276 -> 277,4,12000,8000
32,276 -> 277,4,16000,4000
33,276 -> 277,4,16000,4000
34,276 -> 277,4,16000,4000
35,276 -> 277,4,16000,4000
36,276 -> 277,4,16000,4000
37,276 -> 277,4,20000,0
38,276 -> 277,4,16000,4000
39,276 -> 277,4,16000,4000
40,276 -> 277,4,16000,4000
41,276 -> 277,4,16000,4000
42,276 -> 277,4,16000,4000
43,276 -> 277,4,8000,12000
44,276 -> 277,4,12000,8000
45,276 -> 277,4,12000,8000
46,276 -> 277,3,12000,8000
47,276 -> 277,3,12000,8000
48,276 -> 277,3,8000,12000
49,276 -> 277,3,12000,8000
50,276 -> 277,3,16000,4000
